id,type,title,description,location,severity,date,source
4487,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Peshawar,Low,2025-08-23T20:33:00,Local Traffic Police Report
4488,road_condition,Potholes on main road,Several potholes reported on the central road.,Rawalpindi,Low,2025-04-24T01:54:00,https://www.dawn.com/
4489,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Rawalpindi,Critical,2025-03-02T02:42:00,User Report (Chatbot)
4490,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Islamabad,Medium,2025-03-12T20:13:00,https://arynews.tv/
4491,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Gujranwala,Low,2025-09-11T03:13:00,https://arynews.tv/
4492,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Karachi,Low,2025-03-12T09:32:00,Local Traffic Police Report
4493,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Islamabad,Critical,2025-08-07T17:14:00,https://www.geo.tv/
4494,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Quetta,Low,2025-04-19T07:53:00,https://www.geo.tv/
4495,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Karachi,Medium,2025-02-18T13:18:00,User Report (Chatbot)
4496,road_condition,Potholes on main road,Several potholes reported on the central road.,Lahore,Low,2025-05-20T14:18:00,Local Traffic Police Report
4497,road_condition,Potholes on main road,Several potholes reported on the central road.,Sialkot,Medium,2025-05-05T00:20:00,Local Traffic Police Report
4498,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Multan,Medium,2025-03-06T16:13:00,https://www.geo.tv/
4499,road_condition,Potholes on main road,Several potholes reported on the central road.,Sialkot,Medium,2025-05-14T00:17:00,https://www.dawn.com/
4500,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Islamabad,Medium,2025-04-16T22:27:00,User Report (Chatbot)
4501,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Hyderabad,Low,2025-05-29T11:54:00,User Report (Chatbot)
4502,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Peshawar,High,2024-09-15T11:54:00,https://www.geo.tv/
4503,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Rawalpindi,High,2025-04-21T15:50:00,https://www.dawn.com/
4504,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Lahore,Critical,2024-10-27T04:04:00,User Report (Chatbot)
4505,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Quetta,Medium,2024-10-08T06:39:00,User Report (Chatbot)
4506,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Faisalabad,Low,2025-07-18T20:32:00,https://www.dawn.com/
4507,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Multan,Critical,2025-06-02T09:26:00,User Report (Chatbot)
4508,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Peshawar,Critical,2025-06-24T23:35:00,https://arynews.tv/
4509,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Hyderabad,Low,2024-11-19T09:33:00,Local Traffic Police Report
4510,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Islamabad,Medium,2024-09-13T09:13:00,https://arynews.tv/
4511,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Gujranwala,Critical,2024-11-04T01:26:00,User Report (Chatbot)
4512,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Hyderabad,High,2025-03-14T14:23:00,Local Traffic Police Report
4513,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Sukkur,Low,2024-11-23T16:30:00,Local Traffic Police Report
4514,road_condition,Potholes on main road,Several potholes reported on the central road.,Gujranwala,Medium,2024-11-11T14:54:00,Local Traffic Police Report
4515,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Sukkur,High,2025-04-30T11:29:00,User Report (Chatbot)
4516,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Multan,Low,2025-03-28T05:15:00,https://arynews.tv/
4517,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Islamabad,Low,2025-06-04T08:27:00,https://www.dawn.com/
4518,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Hyderabad,High,2024-09-22T11:19:00,https://www.geo.tv/
4519,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Faisalabad,Low,2025-04-27T15:07:00,Local Traffic Police Report
4520,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Quetta,Low,2025-09-04T23:12:00,Local Traffic Police Report
4521,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Faisalabad,Critical,2024-10-05T22:29:00,Local Traffic Police Report
4522,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Sukkur,Medium,2024-09-09T07:58:00,https://www.geo.tv/
4523,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Sukkur,Critical,2025-01-11T12:54:00,https://www.geo.tv/
4524,road_condition,Potholes on main road,Several potholes reported on the central road.,Faisalabad,Medium,2025-08-31T13:43:00,https://www.dawn.com/
4525,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Rawalpindi,High,2025-09-19T21:05:00,https://arynews.tv/
4526,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Gujranwala,High,2024-09-25T07:15:00,https://www.dawn.com/
4527,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Gujranwala,Low,2025-08-18T01:18:00,https://arynews.tv/
4528,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Sukkur,High,2025-01-05T13:43:00,User Report (Chatbot)
4529,road_condition,Potholes on main road,Several potholes reported on the central road.,Rawalpindi,Medium,2024-09-29T00:13:00,https://arynews.tv/
4530,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Quetta,Critical,2025-07-30T00:40:00,https://arynews.tv/
4531,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Faisalabad,High,2024-12-24T19:19:00,https://www.dawn.com/
4532,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Quetta,High,2024-12-20T06:00:00,https://www.dawn.com/
4533,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Multan,Critical,2024-09-09T13:28:00,https://www.dawn.com/
4534,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Peshawar,High,2025-02-18T17:31:00,Local Traffic Police Report
4535,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Islamabad,Medium,2025-02-02T05:42:00,Local Traffic Police Report
4536,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Hyderabad,Critical,2025-05-05T05:12:00,https://arynews.tv/
4537,road_condition,Potholes on main road,Several potholes reported on the central road.,Hyderabad,Low,2025-03-04T22:16:00,https://www.dawn.com/
4538,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Islamabad,Low,2025-08-30T21:09:00,User Report (Chatbot)
4539,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Lahore,Low,2024-10-18T08:06:00,https://www.dawn.com/
4540,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Multan,Low,2024-09-29T23:30:00,https://arynews.tv/
4541,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Hyderabad,Low,2025-02-19T07:23:00,https://www.dawn.com/
4542,road_condition,Potholes on main road,Several potholes reported on the central road.,Quetta,Medium,2024-09-10T01:41:00,https://arynews.tv/
4543,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Faisalabad,High,2025-04-02T20:12:00,https://arynews.tv/
4544,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Sukkur,Low,2025-07-24T08:29:00,https://arynews.tv/
4545,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Islamabad,High,2025-01-11T14:16:00,https://arynews.tv/
4546,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Peshawar,Low,2024-11-14T16:13:00,Local Traffic Police Report
4547,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Hyderabad,High,2025-03-05T02:01:00,https://arynews.tv/
4548,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Karachi,Medium,2024-09-25T07:25:00,https://arynews.tv/
4549,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Sukkur,Low,2025-04-25T00:29:00,https://www.geo.tv/
4550,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Peshawar,Medium,2025-09-23T14:36:00,https://www.dawn.com/
4551,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Peshawar,Low,2024-10-30T12:17:00,https://www.dawn.com/
4552,road_condition,Potholes on main road,Several potholes reported on the central road.,Faisalabad,High,2025-04-15T06:09:00,Local Traffic Police Report
4553,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Faisalabad,High,2024-10-11T22:34:00,https://www.geo.tv/
4554,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Faisalabad,High,2025-04-06T05:34:00,https://www.geo.tv/
4555,road_condition,Potholes on main road,Several potholes reported on the central road.,Peshawar,High,2025-09-23T02:05:00,User Report (Chatbot)
4556,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Sukkur,Medium,2025-01-29T07:23:00,Local Traffic Police Report
4557,road_condition,Potholes on main road,Several potholes reported on the central road.,Peshawar,Low,2024-11-11T06:41:00,https://arynews.tv/
4558,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Rawalpindi,Medium,2024-11-03T20:43:00,https://arynews.tv/
4559,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Islamabad,High,2025-09-23T03:24:00,Local Traffic Police Report
4560,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Sialkot,Critical,2025-07-24T18:49:00,User Report (Chatbot)
4561,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Peshawar,Low,2025-01-04T07:00:00,https://www.dawn.com/
4562,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Hyderabad,Low,2025-01-08T16:04:00,Local Traffic Police Report
4563,road_condition,Potholes on main road,Several potholes reported on the central road.,Hyderabad,High,2025-07-14T02:46:00,User Report (Chatbot)
4564,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Sukkur,Medium,2025-02-15T10:29:00,Local Traffic Police Report
4565,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Sukkur,Critical,2025-06-08T19:36:00,https://www.geo.tv/
4566,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Karachi,Medium,2024-09-23T22:24:00,https://arynews.tv/
4567,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Peshawar,Critical,2025-01-26T06:48:00,https://www.dawn.com/
4568,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Sialkot,Low,2025-05-19T18:50:00,Local Traffic Police Report
4569,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Peshawar,High,2025-09-23T07:31:00,https://www.dawn.com/
4570,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Quetta,Low,2025-01-30T19:44:00,Local Traffic Police Report
4571,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Lahore,High,2025-07-13T07:35:00,User Report (Chatbot)
4572,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Quetta,High,2024-12-09T22:30:00,User Report (Chatbot)
4573,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Faisalabad,Critical,2025-08-21T02:34:00,Local Traffic Police Report
4574,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Faisalabad,Low,2025-03-10T00:58:00,Local Traffic Police Report
4575,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Faisalabad,Low,2024-10-04T02:53:00,https://arynews.tv/
4576,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Peshawar,Low,2024-09-22T04:09:00,Local Traffic Police Report
4577,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Sukkur,Critical,2025-09-26T18:27:00,https://www.geo.tv/
4578,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Peshawar,Critical,2025-08-22T21:56:00,https://www.dawn.com/
4579,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Multan,Critical,2025-01-11T06:51:00,User Report (Chatbot)
4580,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Gujranwala,Medium,2025-06-19T19:08:00,https://www.geo.tv/
4581,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Rawalpindi,Medium,2025-08-22T09:30:00,https://www.geo.tv/
4582,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Gujranwala,Low,2025-08-11T15:03:00,https://www.geo.tv/
4583,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Sukkur,Critical,2024-09-10T11:23:00,User Report (Chatbot)
4584,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Sialkot,High,2024-11-06T11:12:00,https://www.geo.tv/
4585,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Islamabad,Low,2025-07-07T21:23:00,https://www.dawn.com/
4586,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Quetta,Critical,2024-12-27T19:14:00,https://arynews.tv/
4587,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Peshawar,High,2024-11-07T13:11:00,User Report (Chatbot)
4588,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Lahore,Critical,2025-01-28T11:53:00,User Report (Chatbot)
